Tiempo (ms)	Antebrazo	Cuello
78248	508	506
78249	507	504
78250	508	509
78251	508	510
78252	510	509
78253	511	511
78254	511	512
78255	509	512
78256	508	512
78257	507	510
78258	509	510
78259	508	508
78260	508	510
78261	509	510
78262	508	505
78263	507	508
78264	508	507
78265	505	508
78266	510	507
78267	505	509
78268	507	511
78269	506	513
78270	508	514
78271	510	512
78272	506	513
78273	508	510
78274	508	510
78275	509	508
78276	509	506
78277	508	505
78278	510	507
78279	510	509
78280	508	508
78281	511	507
78282	509	509
78283	509	508
78284	512	511
78285	508	511
78286	504	509
78287	503	508
78288	505	509
78289	504	510
78290	508	510
78291	508	511
78292	508	510
78293	507	512
78294	507	512
78295	505	510
78296	509	506
78297	508	506
78298	511	506
78299	511	504
78300	509	507
78301	509	513
78302	506	510
78303	507	509
78304	505	508
78305	500	508
78306	503	511
78307	506	511
78308	509	515
78309	509	511
78310	510	505
78311	514	508
78312	513	508
78313	511	503
78314	514	505
78315	514	505
78316	511	506
78317	504	508
78318	503	507
78319	502	509
78320	506	509
78321	507	509
78322	506	510
78323	505	511
78324	509	510
78325	510	511
78326	510	510
78327	508	509
78328	508	511
78329	506	511
78330	507	510
78331	508	509
78332	508	508
78333	505	504
78334	503	507
78335	503	511
78336	506	510
78337	504	510
78338	508	508
78339	510	510
78340	510	509
78341	513	506
78342	513	505
78343	511	505
78344	511	507
78345	507	508
78346	511	508
78347	510	511
78348	509	512
78349	507	510
78350	502	509
78351	505	511
78352	506	511
78353	507	509
78354	507	512
78355	504	512
78356	506	513
78357	504	513
78358	510	511
78359	515	509
78360	513	510
78361	512	510
78362	511	509
78363	511	505
78364	505	508
78365	501	508
78366	502	510
78367	507	507
78368	508	509
78369	507	508
78370	509	508
78371	508	507
78372	508	506
78373	507	507
78374	507	506
78375	507	511
78376	511	511
78377	508	511
78378	508	511
78379	505	512
78380	504	513
78381	503	510
78382	502	511
78383	505	508
78384	511	509
78385	511	505
78386	510	504
78387	512	508
78388	513	511
78389	508	506
78390	511	505
78391	510	507
78392	506	505
78393	504	506
78394	505	507
78395	509	513
78396	511	511
78397	511	511
78398	511	510
78399	507	508
78400	506	510
78401	506	510
78402	506	509
78403	507	508
78404	510	507
78405	515	511
78406	511	510
78407	506	509
78408	505	509
78409	503	507
78410	503	506
78411	506	510
78412	507	511
78413	505	515
78414	504	511
78415	507	510
78416	510	508
78417	507	508
78418	508	507
78419	509	507
78420	512	509
78421	513	507
78422	510	508
78423	510	511
78424	506	510
78425	504	506
78426	505	510
78427	504	508
78428	503	508
78429	505	510
78430	508	508
78431	507	510
78432	505	510
78433	512	508
78434	513	508
78435	512	509
78436	512	512
78437	515	512
78438	511	511
78439	507	510
78440	509	511
78441	510	510
78442	507	507
78443	506	510
78444	503	508
78445	502	510
78446	510	508
78447	508	505
78448	508	508
78449	503	510
78450	506	508
78451	507	507
78452	507	508
78453	508	509
78454	511	509
78455	511	510
78456	510	513
78457	512	511
78458	511	511
78459	509	506
78460	510	509
78461	512	510
78462	508	508
78463	507	507
78464	504	508
78465	507	506
78466	507	504
78467	505	503
78468	505	500
78469	506	500
78470	507	503
78471	511	505
78472	510	503
78473	511	503
78474	509	505
78475	508	506
78476	505	507
78477	504	507
78478	500	512
78479	502	517
78480	500	516
78481	502	510
78482	504	513
78483	504	508
78484	505	512
78485	508	512
78486	511	514
78487	514	515
78488	515	516
78489	518	512
78490	512	511
78491	515	511
78492	515	512
78493	508	514
78494	509	512
78495	508	513
78496	509	513
78497	508	512
78498	503	510
78499	500	508
78500	500	505
78501	503	505
78502	504	506
78503	507	509
78504	509	510
78505	506	511
78506	508	514
78507	511	513
78508	510	512
78509	508	509
78510	508	509
78511	508	510
78512	506	507
78513	508	510
78514	506	510
78515	508	508
78516	507	508
78517	513	512
78518	512	511
78519	513	510
78520	511	508
78521	512	510
78522	509	506
78523	502	508
78524	503	507
78525	502	508
78526	503	509
78527	508	511
78528	511	508
78529	505	511
78530	506	509
78531	513	508
78532	508	508
78533	509	507
78534	509	507
78535	508	505
78536	509	504
78537	510	504
78538	512	505
78539	510	509
78540	508	510
78541	509	510
78542	505	511
78543	507	513
78544	505	513
78545	504	514
78546	506	511
78547	507	509
78548	508	511
78549	508	509
78550	503	507
78551	506	507
78552	504	506
78553	507	507
78554	507	511
78555	507	511
78556	506	510
78557	509	511
78558	513	509
78559	515	509
78560	508	508
78561	508	507
78562	508	510
78563	507	507
78564	508	510
78565	506	506
78566	506	506
78567	508	510
78568	510	509
78569	508	510
78570	508	512
78571	510	505
78572	512	505
78573	512	506
78574	513	507
78575	510	510
78576	504	510
78577	501	508
78578	502	508
78579	505	508
78580	504	514
78581	505	514
78582	511	514
78583	513	509
78584	511	507
78585	510	507
78586	511	508
78587	511	508
78588	510	509
78589	506	509
78590	505	511
78591	502	514
78592	502	513
78593	505	511
78594	507	510
78595	504	509
78596	507	510
78597	505	507
78598	503	506
78599	507	506
78600	509	511
78601	509	509
78602	511	508
78603	512	506
78604	512	505
78605	511	509
78606	513	508
78607	514	510
78608	510	511
78609	510	511
78610	511	508
78611	511	509
78612	509	507
78613	505	506
78614	508	507
78615	507	509
78616	508	508
78617	508	508
78618	507	509
78619	506	511
78620	504	508
78621	506	511
78622	505	510
78623	508	510
78624	507	508
78625	504	511
78626	507	509
78627	507	509
78628	505	510
78629	506	508
78630	508	510
78631	504	512
78632	503	513
78633	502	514
78634	507	510
78635	508	510
78636	508	511
78637	509	513
78638	512	510
78639	516	507
78640	509	508
78641	508	509
78642	508	506
78643	509	506
78644	508	508
78645	506	511
78646	508	511
78647	506	510
78648	505	506
78649	506	505
78650	508	509
78651	506	509
78652	505	510
78653	506	508
78654	508	508
78655	508	508
78656	510	509
78657	510	511
78658	508	510
78659	505	509
78660	507	510
78661	510	512
78662	514	511
78663	508	511
78664	512	510
78665	511	508
78666	511	507
78667	508	510
78668	509	509
78669	509	510
78670	508	510
78671	508	509
78672	507	508
78673	508	510
78674	510	508
78675	508	508
78676	508	507
78677	507	508
78678	505	508
78679	507	508
78680	506	502
78681	510	500
78682	510	504
78683	505	508
78684	507	511
78685	502	516
78686	502	512
78687	507	511
78688	508	509
78689	506	511
78690	508	509
78691	508	508
78692	508	511
78693	508	512
78694	508	511
78695	510	512
78696	508	511
78697	505	510
78698	504	510
78699	507	508
78700	508	509
78701	505	511
78702	508	510
78703	509	510
78704	511	509
78705	512	508
78706	512	506
78707	511	505
78708	511	508
78709	508	509
78710	507	512
78711	508	511
78712	506	509
78713	508	508
78714	508	510
78715	507	511
78716	506	508
78717	504	507
78718	507	508
78719	506	507
78720	505	507
78721	508	508
78722	511	510
78723	510	512
78724	508	510
78725	509	510
78726	509	510
78727	508	506
78728	504	510
78729	509	510
78730	511	510
78731	512	510
78732	510	509
78733	507	509
78734	507	511
78735	506	511
78736	507	510
78737	507	510
78738	508	509
78739	507	508
78740	506	508
78741	508	508
78742	511	508
78743	512	507
78744	509	506
78745	508	507
78746	504	509
78747	504	509
78748	507	510
78749	508	508
78750	508	509
78751	509	511
78752	506	511
78753	505	510
78754	503	510
78755	504	511
78756	509	509
78757	507	509
78758	507	514
78759	509	511
78760	508	510
78761	511	507
78762	508	508
78763	507	510
78764	504	507
78765	509	507
78766	515	506
78767	511	504
78768	508	509
78769	506	507
78770	507	507
78771	506	509
78772	503	507
78773	502	507
78774	505	506
78775	504	510
78776	509	508
78777	508	510
78778	505	511
78779	505	511
78780	504	509
78781	510	512
78782	515	512
78783	517	512
78784	517	511
78785	515	509
78786	512	510
78787	511	507
78788	510	506
78789	506	506
78790	503	510
78791	502	510
78792	504	509
78793	504	511
78794	505	510
78795	504	509
78796	509	510
78797	509	509
78798	505	508
78799	505	510
78800	507	508
78801	509	506
78802	510	508
78803	509	508
78804	509	505
78805	510	506
78806	509	511
78807	506	512
78808	507	510
78809	510	509
78810	507	508
78811	509	508
78812	510	506
78813	508	508
78814	506	506
78815	507	508
78816	508	509
78817	504	509
78818	504	514
78819	507	513
78820	509	509
78821	509	507
78822	508	507
78823	508	508
78824	506	508
78825	505	509
78826	508	511
78827	511	511
78828	510	511
78829	512	511
78830	509	511
78831	509	510
78832	507	510
78833	505	511
78834	504	510
78835	508	508
78836	506	502
78837	508	503
78838	507	507
78839	514	506
78840	512	506
78841	511	508
78842	510	507
78843	514	507
78844	510	508
78845	504	507
78846	500	511
78847	501	511
78848	501	512
78849	504	512
78850	507	512
78851	506	509
78852	504	510
78853	505	509
78854	512	510
78855	510	510
78856	510	508
78857	510	508
78858	509	509
78859	510	511
78860	506	512
78861	509	510
78862	508	507
78863	514	509
78864	515	510
78865	512	510
78866	512	508
78867	507	510
78868	508	510
78869	508	508
78870	508	510
78871	511	511
78872	508	508
78873	507	507
78874	508	511
78875	505	511
78876	507	507
78877	507	508
78878	504	508
78879	504	505
78880	505	508
78881	505	511
78882	505	511
78883	503	510
78884	507	510
78885	507	508
78886	509	510
78887	513	509
78888	510	512
78889	509	509
78890	509	510
78891	511	508
78892	511	509
78893	512	510
78894	508	510
78895	508	508
78896	508	505
78897	505	507
78898	507	509
78899	507	508
78900	508	513
78901	504	510
78902	500	509
78903	507	512
78904	504	510
78905	507	510
78906	510	507
78907	510	508
78908	509	512
78909	512	511
78910	512	511
78911	510	509
78912	508	506
78913	506	506
78914	504	507
78915	508	508
78916	512	507
78917	508	506
78918	507	509
78919	507	510
78920	508	509
78921	507	511
78922	512	511
78923	507	510
78924	505	507
78925	507	510
78926	506	508
78927	511	508
78928	511	509
78929	509	509
78930	507	512
78931	509	513
78932	508	513
78933	507	511
78934	504	510
78935	504	511
78936	506	507
78937	506	509
78938	505	510
78939	506	507
78940	510	508
78941	511	506
78942	510	509
78943	511	507
78944	512	508
78945	507	510
78946	507	511
78947	506	510
78948	507	510
78949	501	508
78950	504	511
78951	508	510
78952	510	511
78953	511	508
78954	509	508
78955	511	510
78956	512	509
78957	511	509
78958	512	510
78959	512	509
78960	509	508
78961	511	511
78962	509	511
78963	510	511
78964	502	507
78965	502	508
78966	504	511
78967	508	511
78968	510	509
78969	508	509
78970	507	508
78971	508	507
78972	507	506
78973	504	506
78974	507	508
78975	502	511
78976	500	510
78977	505	511
78978	508	512
78979	510	510
78980	506	509
78981	507	507
78982	505	507
78983	504	508
78984	508	508
78985	507	508
78986	508	507
78987	508	508
78988	512	508
78989	513	507
78990	516	507
78991	516	506
78992	510	504
78993	506	506
78994	506	508
78995	510	511
78996	508	511
78997	505	509
78998	507	512
78999	508	511
79000	504	508
79001	505	510
79002	504	510
79003	506	509
79004	507	509
79005	510	511
79006	514	510
79007	512	507
79008	512	505
79009	510	507
79010	511	510
79011	510	509
79012	507	512
79013	507	512
79014	506	511
79015	502	511
79016	502	507
79017	506	507
79018	510	508
79019	510	507
79020	509	507
79021	511	510
79022	509	509
79023	507	508
79024	506	508
79025	503	506
79026	502	504
79027	506	508
79028	505	508
79029	505	507
79030	505	509
79031	510	507
79032	514	508
79033	516	510
79034	515	509
79035	508	507
79036	507	509
79037	508	510
79038	507	513
79039	503	513
79040	501	512
79041	508	511
79042	509	511
79043	509	511
79044	511	510
79045	510	511
79046	507	511
79047	505	510
79048	508	510
79049	508	511
79050	509	511
79051	508	510
79052	512	512
79053	510	510
79054	509	510
79055	508	508
79056	505	510
79057	503	508
79058	505	509
79059	505	504
79060	507	505
79061	508	506
79062	504	506
79063	504	505
79064	509	502
79065	509	502
79066	512	500
79067	512	501
79068	508	505
79069	506	504
79070	509	507
79071	509	506
79072	508	504
79073	508	504
79074	507	505
79075	507	505
79076	507	507
79077	508	511
79078	511	513
79079	508	514
79080	504	516
79081	506	517
79082	504	515
79083	509	514
79084	510	512
79085	512	512
79086	518	513
79087	514	512
79088	511	514
79089	507	514
79090	506	511
79091	503	513
79092	503	513
79093	504	515
79094	506	513
79095	505	511
79096	504	508
79097	503	511
79098	508	508
79099	509	506
79100	510	509
79101	509	513
79102	510	517
79103	509	516
79104	509	513
79105	511	508
79106	511	505
79107	511	503
79108	508	505
79109	510	505
79110	509	507
79111	506	511
79112	504	508
79113	503	508
79114	503	508
79115	502	507
79116	504	509
79117	505	508
79118	507	510
79119	509	508
79120	511	507
79121	510	508
79122	511	510
79123	514	510
79124	512	509
79125	512	506
79126	509	508
79127	507	505
79128	504	508
79129	503	510
79130	507	512
79131	511	510
79132	507	507
79133	507	507
79134	509	506
79135	508	505
79136	510	508
79137	508	511
79138	510	508
79139	513	506
79140	509	505
79141	506	510
79142	507	509
79143	505	507
79144	502	508
79145	499	508
79146	502	510
79147	510	510
79148	506	511
79149	509	511
79150	507	511
79151	511	509
79152	510	510
79153	511	508
79154	510	508
79155	508	510
79156	510	509
79157	506	511
79158	508	513
79159	502	508
79160	504	508
79161	507	507
79162	508	508
79163	510	510
79164	510	507
79165	511	505
79166	511	508
79167	507	508
79168	507	507
79169	505	505
79170	504	509
79171	513	509
79172	511	512
79173	508	513
79174	511	511
79175	510	511
79176	508	509
79177	507	508
79178	507	513
79179	502	510
79180	504	506
79181	504	506
79182	510	505
79183	508	508
79184	512	512
79185	511	511
79186	512	511
79187	509	511
79188	511	508
79189	511	509
79190	510	510
79191	507	512
79192	503	511
79193	503	508
79194	503	510
79195	506	511
79196	506	507
79197	503	507
79198	504	508
79199	505	510
79200	508	509
79201	511	509
79202	513	506
79203	510	509
79204	508	511
79205	511	509
79206	510	508
79207	508	504
79208	505	505
79209	506	505
79210	508	510
79211	509	507
79212	508	510
79213	510	508
79214	511	509
79215	510	513
79216	506	510
79217	503	509
79218	508	514
79219	506	513
79220	505	514
79221	508	512
79222	507	510
79223	509	510
79224	508	510
79225	510	505
79226	506	507
79227	505	507
79228	503	508
79229	501	510
79230	502	508
79231	506	507
79232	506	508
79233	506	507
79234	508	509
79235	508	508
79236	511	510
79237	509	512
79238	511	511
79239	513	506
79240	511	509
79241	513	509
79242	512	509
79243	513	509
79244	508	508
79245	507	507
79246	506	505
79247	504	505
79248	506	510
79249	505	511
79250	505	510
79251	507	511
79252	506	512
79253	503	510
79254	507	511
79255	508	511
79256	510	508
79257	512	508
79258	506	505
79259	508	506
79260	508	508
79261	511	508
79262	510	510
79263	510	513
79264	513	510
79265	512	511
79266	511	510
79267	507	508
79268	508	511
79269	509	513
79270	505	513
79271	506	511
79272	508	507
79273	507	505
79274	505	508
79275	505	509
79276	506	508
79277	509	508
79278	509	508
79279	508	507
79280	507	508
79281	508	508
79282	506	509
79283	508	513
79284	507	510
79285	507	512
79286	507	511
79287	504	511
79288	502	509
79289	505	509
79290	506	509
79291	511	508
79292	508	507
79293	510	510
79294	507	507
79295	507	509
79296	509	506
79297	511	507
79298	511	505
79299	508	509
79300	504	512
79301	506	512
79302	509	510
79303	509	511
79304	505	511
79305	503	510
79306	504	510
79307	505	511
79308	505	510
79309	509	511
79310	509	509
79311	510	510
79312	511	508
79313	515	509
79314	512	508
79315	512	509
79316	510	509
79317	507	511
79318	506	512
79319	507	508
79320	505	511
79321	507	506
79322	508	506
79323	509	505
79324	507	505
79325	504	506
79326	505	508
79327	507	510
79328	503	511
79329	504	509
79330	505	512
79331	508	513
79332	510	516
79333	511	514
79334	508	510
79335	508	508
79336	509	506
79337	511	505
79338	511	506
79339	508	504
79340	504	507
79341	503	508
79342	505	510
79343	507	511
79344	509	511
79345	507	512
79346	512	511
79347	512	507
79348	513	504
79349	510	504
79350	512	507
79351	509	510
79352	508	510
79353	506	508
79354	505	507
79355	508	510
79356	508	510
79357	508	509
79358	508	512
79359	507	515
79360	503	512
79361	504	510
79362	504	508
79363	507	507
79364	510	507
79365	510	510
79366	510	511
79367	510	510
79368	511	508
79369	508	508
79370	505	508
79371	507	505
79372	506	508
79373	508	509
79374	510	511
79375	510	512
79376	508	513
79377	511	509
79378	509	510
79379	505	506
79380	505	507
79381	505	505
79382	507	508
79383	508	509
79384	504	508
79385	503	505
79386	505	506
79387	505	506
79388	509	507
79389	512	507
79390	512	507
79391	512	510
79392	511	510
79393	513	510
79394	511	511
79395	504	512
79396	504	516
79397	506	510
79398	507	512
79399	509	514
79400	503	511
79401	505	508
79402	505	509
79403	505	507
79404	506	508
79405	507	505
79406	508	501
79407	510	503
79408	507	508
79409	508	508
79410	507	510
79411	510	511
79412	511	508
79413	511	509
79414	512	510
79415	508	508
79416	508	512
79417	507	511
79418	508	512
79419	508	509
79420	511	508
79421	508	508
79422	505	508
79423	505	510
79424	507	512
79425	504	514
79426	506	511
79427	509	511
79428	506	511
79429	505	509
79430	505	508
79431	507	510
79432	505	508
79433	508	509
79434	509	507
79435	509	505
79436	506	505
79437	510	508
79438	510	511
79439	513	510
79440	518	511
79441	525	510
79442	516	510
79443	513	510
79444	507	512
79445	504	509
79446	504	507
79447	500	508
79448	500	509
79449	502	510
79450	500	509
79451	504	509
79452	506	508
79453	512	508
79454	513	511
79455	512	511
79456	509	510
79457	504	510
79458	507	508
79459	509	510
79460	505	512
79461	508	513
79462	505	510
79463	508	509
79464	511	507
79465	509	509
79466	509	509
